temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,5,Paging the Crime Doctor,17 Sep. 1993,7.8,"After losing his medical license, Dr. Matthew Thorne, younger brother of crime boss Rupert Thorne and a former colleague of Thomas Wayne and Leslie Tompkins, is forced to peddle his services to his brother and members of his gang. When Rupert insists that Matthew perform his heart surgery, Batman must protect both of them from assassination."
2,6,House and Garden,2 May 1994,8.4,"Poison Ivy, after being released from Arkham, has apparently settled for a normal life, married to her psychiatrist and doting on his two children. Batman and Robin are suspicious, however, because semi-sentient plant-like creatures are committing mayhem all over Gotham."
2,7,Sideshow,3 May 1994,8.1,"Killer Croc escapes a prison train and finds refuge with a group of former circus freaks living in the mountains, who take pity on him."
2,8,Avatar,9 May 1994,7.7,Batman travels to Egypt and joins with Talia to hunt down Ra's al Ghul who is searching for an ancient source of ultimate power.
2,9,Trial,16 May 1994,9.1,A district attorney who loathes Batman is forced to defend him in a twisted parody of a trial run by the inmates of Arkham Asylum who have seized control and taken them both prisoner.
2,10,Harlequinade,23 May 1994,8.7,"When Joker steals a nuclear weapon, Batman arranges for Harley Quinn's release from Arkham, so she can help him track the Joker down."
3,1,Bane,10 Sep. 1994,8.2,Rupert Thorne hires steroid-enhanced mercenary Bane to eliminate Batman.
3,2,Second Chance,17 Sep. 1994,8.6,"Before undergoing surgery meant to remove both his disfigurement and his alternate personality, Two-Face/Harvey Dent is kidnapped by persons unknown."
3,3,Riddler's Reform,24 Sep. 1994,8.1,"The Riddler has apparently gone straight, but Batman is not so sure."
3,4,Baby-Doll,1 Oct. 1994,8.0,A washed-up actress with a bizarre condition that makes her look permanently like a child seeks revenge against her canceled show's cast and crew.
3,5,Time Out of Joint,8 Oct. 1994,7.7,Batman and Robin battle the Clock King who has a prototype device that allows him to operate at an extremely accelerated time rate apart from the rest of his reality.
3,6,Harley's Holiday,15 Oct. 1994,8.6,"On her first day of release, Harley Quinn gets into a ridiculous amount of trouble in record time."
3,7,Make 'Em Laugh,5 Nov. 1994,7.6,Batman and Robin investigate why various comedians are suddenly committing crimes with comically bizarre motifs.
3,8,Batgirl Returns,12 Nov. 1994,7.9,"Batgirl, Catwoman and Robin team up to investigate the theft of a valuable cat statuette."
3,9,Lock-Up,19 Nov. 1994,7.7,Disgraced fanatical warder of Arkham Asylum sets himself as a vigilante jailer.
3,10,Deep Freeze,26 Nov. 1994,8.3,"An elderly amusement park owner breaks Mr. Freeze out of jail, hoping to be ""frozen"" like him in order to achieve immortality."
4,1,The Terrible Trio,11 Sep. 1995,7.1,Three rich youths who commit armed robbery for fun are pursued by Batman as their irresponsible hobby escalates into potentially worse deeds.
4,2,Showdown,12 Sep. 1995,7.7,"While the Dynamic Duo race to stop Ra's Al Ghul from performing a kidnapping, the wild west story of how he was once opposed by the disfigured bounty hunter, Jonah Hex, is told."
4,3,Catwalk,13 Sep. 1995,8.0,"Catwoman is trying to go straight, but is recruited by The Ventriloquist as a jewel thief."
4,4,A Bullet for Bullock,14 Sep. 1995,8.3,Det. Bullock reluctantly asks for Batman's assistance when he is convinced someone is trying to kill him.
4,5,The Lion and the Unicorn,15 Sep. 1995,7.4,"Red Claw kidnaps an old colleague of Alfred's from the British Secret Service, to gain access to a hidden missile silo."
