temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,21,Scramble for the Dragon Balls!,7 Feb. 1998,7.4,Bulma tricks the soldiers who captured her and is able to reclaim the Dragon Balls; Goku trains using Kaio-Ken in 100 times normal gravity; Krillin and Gohan continue their way to Guru; Frieza gets a report the Ginyu Force is on its way.
2,22,Arrival of the Ginyu Force,7 Feb. 1998,8.0,"Guru releases Gohan's potential and after sensing the Ginyu Force, Vegeta forges an alliance with Gohan and Krillin. Meanwhile, Goku finishes his training and prepares for his arrival on Namek."
2,23,Elite Fighters of the Universe... The Ginyu Force,14 Feb. 1998,7.8,"Frieza orders the Ginyu Force to capture Vegeta, reclaim the Dragon Balls, and eliminate Gohan and Krillin; Goku prepares as his ship is on its approach for Namek; Vegeta, Krillin, and Gohan are confronted by the Ginyu Force."
2,24,Time Tricks and Body Binds,14 Feb. 1998,7.7,Krillin and Gohan attempt to survive against Guldo's psychic abilities and find themselves incapacitated until Vegeta intervenes; Piccolo senses that Gohan is in danger.
2,25,No Refuge from Recoome,18 May 1998,7.8,"The battle with Guldo may be over, but the real nightmare is just beginning! Recoome, the most massive member of the Ginyu Force, is ready to fight, and even the mighty Vegeta's attacks have no effect on this monstrous foe!"
2,26,Enter Goku,23 May 1998,8.2,"Gohan struggles against Recoome; Chi-Chi worries about Gohan; Captain Ginyu delivers the Dragon Balls to Frieza, but they learn they need a password for the activation of the balls; Goku finally arrives on Namek."
2,27,Goku... Super Saiyan?,23 May 1998,8.3,"After Goku revives Gohan, Krillin, and Vegeta with Senzu beans and gets updated on the situation, he topples Recoome with a single blow, stunning Jeice and Burter; Dr. Briefs and Chi-Chi contact Bulma."
3,1,Ginyu Assault,13 Sep. 1999,7.9,"When Goku proves too much for Burter and Jeice to handle on their own, Jeice retreats in search of reinforcements. Now, the real test for Goku and his newly-acquired powers is about to begin as Captain Ginyu enters the fight!"
3,2,Incredible Force!,13 Sep. 1999,7.9,"As the battle between Goku and Captain Ginyu rages on, Gohan and Krillin steal the unguarded Dragon Balls from Frieza's ship. It's a race against time, and our heroes must unlock the power of the Dragon Balls before it's too late!"
3,3,Frieza Approaches,14 Sep. 1999,7.8,"Goku astounds Captain Ginyu with his amazing new powers, but the Captain still has a few tricks up his sleeve! Meanwhile, Frieza arrives at the home of the Eldest Namek and begins a battle with the noble warrior, Nail!"
3,4,Goku is Ginyu and Ginyu is Goku,14 Sep. 1999,8.2,"In an attempt to save the Elder, Nail fights a hopeless battle against the ruthless Frieza. Meanwhile, finding himself no match for Goku's superior abilities, Captain Ginyu unleashes his ultimate attack, the Body Switch Technique!"
3,5,Calling the Eternal Dragon,16 Sep. 1999,7.8,"Armed with the Dragon Radar, Gohan and Krillin recover the seven Dragon Balls from their hiding places. But before they can summon the Eternal Dragon to make their wish, they are confronted by a powerful new enemy - Goku?!"
3,6,"Gohan, Defeat Your Dad!!",17 Sep. 1999,8.1,"After taking control of Goku's body, Captain Ginyu turns his attention to Gohan and Krillin! With Goku trapped in the Captain's broken body, it's up to Gohan to stop the rampaging Ginyu!"
3,7,Captain Ginyu... The Frog,20 Sep. 1999,7.8,"As the bout between Captain Ginyu and Vegeta heats up, Goku summons the last of his strength and tricks his foe into reversing the Body Switch Technique. Now, Goku, Krillin, and Gohan must join forces with Vegeta for the battle with Frieza."
4,1,Password is Porunga,21 Sep. 1999,7.8,"Having acquired all seven Namekian Dragon Balls, Krillin and Gohan are ready to summon the dragon and make their wish. There's just one problem: they don't know the password!"
4,2,Piccolo's Return,22 Sep. 1999,7.9,"While Vegita takes a nap, Freeza makes his way back to his spaceship to look for the Dragon Balls. Meanwhile, Gohan and Krillin has three wishes to ask."
4,3,The Fusion,23 Sep. 1999,7.9,"While the Earthlings confront the evil tyrant Frieza, their wish to bring Piccolo to Namek had been fulfilled. As Piccolo races towards the battle, he stumbles upon a fellow Namekian who faces near death. The wounded Namekian informs Piccolo that a fusion between the two would create newborn power in piccolo that could possibly destroy Frieza."
4,4,Fighting Power: One Million??,24 Sep. 1999,7.9,"Frieza reveals a dark secret from Vegeta's past, but the villain has an even more shocking secret in store for the Z-fighters! As the monster's power level rises to terrifying new heights, all hope for the universe seems lost!"
4,5,Gohan Attacks,27 Sep. 1999,8.1,"Frieza claims his first victim, Krillin, and Gohan must summon every ounce of his strength in order to save his friend. Can the young Saiyan put a stop to Freiza's ruthless onslaught, or is he destined to become the next victim?"
4,6,Déjà vu,28 Sep. 1999,8.0,"Piccolo quickly takes control of the battle with Frieza, and the putrid purple monster is shocked to learn the secret behind his opponent's powers!"
4,7,Frieza's Second Transformation,29 Sep. 1999,7.9,"Being Piccolo's power even bigger than Frieza's power, Frieza is forced to transform himself once again, surpassing piccolo and putting him and the others in a complicated situation. Meanwhile, Vegeta thinks in a risky proposal."
4,8,Another Transformation,30 Sep. 1999,7.9,"While Krillin accepts Vegeta's proposal, Frieza does his last transformation. Meanwhile, Dende has a choice."
4,9,Dende's Demise,1 Oct. 1999,7.7,Gohan and friends are forced to carry on without the healing powers of the child namekian Dende after Frieza eradicates him.
4,10,The Renewed Goku,4 Oct. 1999,8.0,"Despite his new powers, Vegeta proves no match for Frieza! Meanwhile, Goku's time in the rejuvenation chamber is nearly complete! Can he reach the battlefield in time to save his friends?"
4,11,The End of Vegeta,5 Oct. 1999,8.3,"With Goku recovered and on his way to the battlefield, the end of Vegeta is getting even more close."
4,12,The Ultimate Battle,6 Oct. 1999,8.0,"Filled with anguish and rage, Goku begins his battle with Frieza."
4,13,Clash of the Super Powers,7 Oct. 1999,7.9,"Goku and Frieza continue their epic battle! An underwater attack puts Goku on top until Frieza traps him in an energy ball! It's fun and games for Frieza, but the exploding ball may prove deadly for Goku!"
4,14,Frieza's Boast,8 Oct. 1999,7.5,"Frieza vows to beat Goku without using his hands, but the mighty Saiyan soon makes the mosnter eat his words! Elsewhere, Captain Ginyu uses his Body Switch Technique on Bulma, leaving her trapped in the body of a frog!"
4,15,Bold and Fearless,11 Oct. 1999,7.7,"Captain Ginyu returns to the battlefield in Bulma's body! Can Piccolo, Krillin, and Gohan handle this Femme Fatale? Later, Frieza powers up to fifty percent of his maximum, and Goku finds himself completely outmatched!"
4,16,Embodiment of Fire,12 Oct. 1999,7.8,"Goku's powerful Kaio-Ken attack has no effect on Frieza, who is still only fighting with fifty-percent of his power! Just as it seems Frieza has won the battle, a dream-like vision helps Goku ascend to a higher level of power and strength!"
4,17,Trump Card,13 Oct. 1999,7.6,The DBZ warriors are in shock that Frieza survived the Kamehame Ha Attack when Goku powered up to 20 times Kaioken! Goku is exhausted and has used about 90% percent of energy while Frieza has not even warmed up yet! The angry Frieza renews his vicious attack on Goku! The others watch in fear and shame knowing that they are no match for Frieza. Goku receives a mental-visit from an unlikely ally to give him hope. Goku with a new attitude has finally devised a plan to take out Frieza. It is his last technique for he has no more energy left and last surprise attack - it ...
4,18,Keep the Chance Alive,14 Oct. 1999,7.8,Goku's Last Attack on Frieza.
4,19,Power of the Spirit,15 Oct. 1999,7.8,"Chaos erupts on King Kai's planet as the Z-fighters battle the Ginyu Force! Back on Planet Namek, the life and death struggle between Piccolo and Frieza rages on, and Goku completes his Spirit Bomb!"
4,20,Transformed at Last,18 Oct. 1999,8.5,"When Frieza strikes at Goku's friends, he undergoes a raging, radical transformation."
4,21,Explosion of Anger,19 Oct. 1999,8.3,"Now a Super Saiyan, Goku begins his fight against Frieza."
4,22,Namek's Destruction,20 Oct. 1999,8.0,"Finding himself no match for Goku, Frieza attacks Planet Namek! Unable to react in time, Goku is forced to watch helplessly as the fiery blast rips through Namek's core! Can anyone survive such incredible destruction?"
4,23,A Final Attack,21 Oct. 1999,7.9,"With only minutes to go before the planet explodes, Frieza reaches his maximum power! Meanwhile, Gohan and Bulma race back to Goku's spaceship. Can Goku defeat Frieza in time to rejoin his son and fly to safety?"
4,24,Approaching Destruction,22 Oct. 1999,7.7,"The battle between Goku and Frieza rages on! Back on Earth, the seven Dragon Balls have been restored, but with Namek's destruction imminent, can Kami and Mr. Popo summon the Eternal Dragon before it's too late?"
4,25,Gohan Returns,25 Oct. 1999,7.7,"Frieza's victims have been wished back to life, but as they begin to rise, Goku falls - overwhelmed by Frieza's devastating assault. Sensing his father's defeat, Gohan rushes to the scene as the universe's final hope."
4,26,The Last Wish,26 Oct. 1999,7.7,"Guru and the people of Namek have been brought back to life, and the dragon Porunga has reappeared to grant the last of three wishes. While a newly enraged Goku resumes his onslaught against the evil Frieza, Dende races to make the final wish!"
4,27,Duel on a Vanishing Planet,27 Oct. 1999,7.9,"Goku chooses to stay behind and finish his fight with Frieza. With Namek set to explode any second, there seems no way for Goku to defeat Frieza and escape in time! Has the Super Saiyan made the greatest mistake of his life?"
4,28,Pathos of Frieza,28 Oct. 1999,8.0,"Time grows short for Goku as each passing second brings Namek closer to ultimate destruction. As the Super Saiyan's strength increases with every blow, it appears his epic battle with Frieza has at last reached its conclusion!"
4,29,Frieza Defeated!!,29 Oct. 1999,8.1,"Frieza lashes out in a blind rage, launching a reckless volley of energy attacks. In the face of Goku's superior power, the evil tyrant's greatest fear has finally been realized: defeat at the hands of a Super Saiyan!"
4,30,Mighty Blast of Rage,1 Nov. 1999,7.9,"Even after being sliced into pieces by his own energy disk, Frieza isn't ready to release his stranglehold on the universe. With what little power he has left, Frieza fires a final energy blast after Goku as he leaves the battlefield!"
4,31,Namek's Explosion... Goku's End?,2 Nov. 1999,7.9,"Even though it looks like Goku is trapped on the exploding planet Namek, Dende has a good reason to celebrate: the Dragon Balls have the power to bring Goku back! But if that's the case, why does everyone still look so sad?"
4,32,Goku's Alive!,3 Nov. 1999,7.8,"It is a time of joyful reunions as old friends long absent are finally wished home with the Dragon Balls! Krillin and Yamcha are brought back from the spirit world, but Porunga, the Namekian dragon, has startling news about Goku!"
5,1,The Heavens Tremble,8 Apr. 2000,7.3,"Gohan's going fishing, Krillin's found a girlfriend, and it looks as though peace has once again returned to the Earth. But a terrible evil lurks beneath this tranquil surface: Garlic Junior has escaped from the Dead Zone!"
5,2,Black Fog of Terror,15 Apr. 2000,7.6,The Black Water Mist begins to infect some of the Z-Fighters.
5,3,Battle in Kami's Lookout,22 Apr. 2000,7.5,"As Piccolo attempts to hold off the Spice Boys and the infected Z Fighters, Gohan and Krillin race toward Kami's Lookout to retrieve the one thing capable of reversing the effects of the Black Water Mist: the Sacred Water!"
5,4,Fight with Piccolo,29 Apr. 2000,7.6,"With Piccolo infected by the Black Water Mist and Kami trapped in a glass bottle, Garlic Jr. allows his Spice Boys to ""have sport"" with Earth's heroic defenders. Will Spice's energy blast finish off Krillin for good?"
5,5,Call for Restoration,6 May 2000,7.5,"Krillin, after suffering a Spice Boys beating, attempts to free Kami and Mr. Popo, but he soon falls prey to the Black Water Mist. Gohan is the only hero left who can save the Earth, but can he do it with his two best friends against him?"
5,6,Suicidal Course,13 May 2000,7.4,"Piccolo and Krillin spring their trap, revealing that they have pretended to be infected by the Black Water Mist! Enraged, Garlic Jr. transforms using the energy of the Makyo Star and warns that the Sacred Water's effectiveness will soon expire."
5,7,Extreme Measures,20 May 2000,7.5,"Garlic Junior and his Spice Boys harness the evil power of the Makyo Star to become stronger than ever, but Gohan, Krillin, and Piccolo are ready to battle this new threat!"
5,8,The World Awakens,27 May 2000,7.5,"In a last ditch effort to save his friends, Gohan launches an all out assault on Garlic Junior! Meanwhile, deep within the Lookout, Kami and Mr. Popo are under siege by the Former Guardians!"
5,9,Brief Chance for Victory,27 May 2000,7.6,"Blinded by rage and desperate to destroy his enemies, Garlic Junior uses his power to open up the Dead Zone! With Piccolo and Krillin out of commission, Gohan is the only one left who can stop him!"
5,10,Krillin's Proposal,1 Sep. 2000,6.4,"Even though peace has been restored on Earth, Krillin faces his toughest challenge ever: surviving a shopping trip with Maron! And it looks like she's picking out a wedding dress! Are Krillin and Maron planning to tie the knot?"
6,1,Frieza's Counterattack,4 Sep. 2000,8.0,"Gohan's cracking the books, and his new tutor is cracking the whip! But study time is almost over, for a powerful evil is racing toward the Earth! Gohan's worst fears have come to life: Frieza has survived!"
6,2,The Mysterious Youth,5 Sep. 2000,8.3,"The Earth faces its darkest hour as Frieza and his father King Cold rapidly approach! Without Goku to assist them, the Z-Fighters prepare to launch a desperate attack against the most powerful evil the universe has ever known!"
6,3,Another Super Saiyan?,6 Sep. 2000,8.5,"Frieza and King Cold descend upon the Earth, but a mysterious warrior has come to thwart their diabolical plot for revenge. Does this brash young hero have what it takes to stand up to these twin titans of evil?"
6,4,Welcome Back Goku,7 Sep. 2000,7.8,"After defeating Frieza and King Cold, the mysterious stranger announces the exact time and place of Goku's arrival on Earth. Can this young Super-Saiyan really predict the future?! Gohan and the others are determined to find out!"
6,5,Mystery Revealed,8 Sep. 2000,8.1,"After testing Goku in combat, the mysterious stranger reveals his true identity! What does his timely arrival mean?! In a startling conversation with Goku, this powerful hero from the future tells all!"
6,6,Goku's Special Technique,11 Sep. 2000,6.8,The future has been written - or has it? That's what Goku and the rest of the Z-Fighters must decide as they hear Trunks' ominous warning. The Androids are coming! And they just might be bringing the end of the world with them!
6,7,Z Warriors Prepare,12 Sep. 2000,7.4,"Gohan learns some new tricks, Vegeta pushes himself to the breaking point, and Yamcha struggles just to keep up as everyone prepares to face the looming Android menace! But will all their preparations be enough?"
6,8,Goku's Ordeal,13 Sep. 2000,7.0,Chi-Chi forces Goku and Piccolo to learn how to drive.
7,1,The Androids Appear,14 Sep. 2000,7.9,"Three years have come and gone, and the day of reckoning has finally arrived! The Androids are here, and they're wreaking havoc on an unsuspecting city! Goku and his friends must now put their training to the test!"
7,2,A Handy Trick,15 Sep. 2000,7.8,"Yamcha is held at the mercy of the ruthless Android 20, and Goku and the others must race to help their friend. Believing their power to be far superior, the Androids tempt Goku's rage by leveling half of the city!"
7,3,Double Trouble for Goku,16 Sep. 2000,7.8,"The battle with the Androids begins as Goku launches an all out assault against Android 19. The Super Saiyan seems to have the fight under control, but something is about to go horribly wrong!"
7,4,Upgrade to Super Saiyan,19 Sep. 2000,8.1,"Attacked from within by a crippling virus, Goku is helpless against the maniacal Android 19. But just when it looks like the end for Goku, Vegeta appears on the scene! And he's got a few big surprises in store for the Androids!"
7,5,The Secret of Dr. Gero,20 Sep. 2000,7.9,"In his first fight as a Super Saiyan, Vegeta takes control of the battlefield and defeats Android 19 in convincing fashion! Unwilling to share 19's fate, Android 20 runs for cover in the mountains!"
7,6,More Androids?!,21 Sep. 2000,7.5,"Vegeta, Piccolo, and Gohan lead an exhaustive search through the mountains for Android 20. But the hunters are also the hunted! Android 20 lurks in the shadows, ready to strike, and it looks like Piccolo is his first target!"
7,7,Follow Dr. Gero,22 Sep. 2000,7.5,"Our heroes make a startling discovery: Android 20 is none other than Dr. Gero himself! Before they can act on this new knowledge, the diabolical doctor flees to his secret laboratory, where he intends to awaken more killer androids!"
