temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,7,Episode XLVI - The Scotsman Saves Jack: Part II,23 Aug. 2003,8.6,The Scotsman has saved Jack from living out the rest of his life as a water boy. Now they have to settle which one is more worthy to man the oars on the way back.
4,8,Episode XLVII - Jack and the Flying Prince and Princess,19 Nov. 2003,8.2,Princess Verbina and Prince Astor of the Lebidoptirans are on a quest to find their star navy to save their home world Chrystalis. But they are forced to crash land on Aku's Earth and are immediately captured by his minions. Luckily Samurai Jack is witness to the events and follows them.
4,9,Episode XLVIII - Jack vs. Aku,24 Nov. 2003,8.9,"After all else fails, Aku challenges Samurai Jack to a duel. To make sure of a fair fight, Jack is not allowed to use his sword while Aku must fight in human form, without minions and magic tricks."
4,10,Episode XLIX - The Four Seasons of Death,14 Feb. 2004,8.9,"As Jack goes through fall, winter, spring and summer, he must battle the perils that each season brings."
4,11,Episode L - Tale of X-49,25 Sep. 2004,9.2,"An experimental X-series robot was given emotions as an experiment and therefore was the only one of it's kind to survive intact. It retired after taking a shine to sweet thing Lulu, but Aku forces it to take on one more job: hunt down Samurai Jack."
4,12,Episode LI - Young Jack in Africa,25 Sep. 2004,8.4,"A tale told in flashback concerning the childhood training of Samurai Jack in Africa, but, even as part the Nubian tribe, the young prince is not safe from Aku's minions."
4,13,Episode LII - Jack and the Baby,25 Sep. 2004,8.0,Samurai Jack saves a baby boy from three hungry Ogres and looks after him while searching for the child's parents.
5,1,Episode XCII,11 Mar. 2017,9.4,A samurai warrior fights against the evil entity that took him away from his home world.
5,2,Episode XCIII,18 Mar. 2017,9.8,"Out of weapons and pursued relentlessly by the masterful seven Daughters of Aku, Jack faces what may be his final confrontation."
5,3,Episode XCIV,25 Mar. 2017,9.7,"A gravely injured Samurai Jack chooses to create his own fate by going up against the deadliest foes he's ever faced, Assassins from the Cult of Aku."
5,4,Episode XCV,8 Apr. 2017,9.3,Samurai Jack partners with a deadly assassin in order to escape a gargantuan creature that has swallowed them whole.
5,5,Episode XCVI,15 Apr. 2017,9.2,Samurai Jack fights to save a village from a horrible fate.
5,6,Episode XCVII,22 Apr. 2017,9.3,After Jack left with the mysterious figure Ashi goes on a quest to find him.
5,7,Episode XCVIII,29 Apr. 2017,9.5,"Jack looks for his sword and Ashi fends off attackers, including someone from her past."
5,8,Episode XCIX,6 May 2017,8.7,Samurai Jack and Ashi find themselves hunted by one of the Galaxy's deadliest creatures.
5,9,Episode C,13 May 2017,9.4,Samurai Jack's worst fear is realized when he faces off against Aku; the demon makes a shocking discovery about Ashi that puts her in grave danger.
5,10,Episode CI,20 May 2017,9.3,The fate of the entire universe hangs in the balance as Samurai Jack faces Aku.
