temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,24,The Absolute Limit Switch,20 Mar. 2016,9.8,"It's the last set and Karasuno is in the lead. Aoba Josai and Karasuno try their hardest to win, with the thought that the strongest six would be the ones who claim victory. But triumph is with Karasuno, as they win the match with Kageyama and Hinata's quick spike. Oikawa reflects that it is impossible for someone with no natural talent to beat any volleyball genius, no matter how much they train, strategize or who their teammates are, but he would continue on the path straight ahead of him with everything he's got."
2,25,Declaration of War,27 Mar. 2016,9.1,"Following their stunning victory, the Karasuno High School Volleyball Club finally move on to the Miyazaki Prefecture Qualifiers, where they will be facing the strongest school in the prefecture, Shiratorizawa Academy. Let the training begin!"
2,26,OVA: VS Failing Grades,2 May 2016,7.4,Hinata and Kageyama must not fail their classes at all cost.
3,1,Greetings,8 Oct. 2016,8.8,Karasuno is facing Shiratorizawa in the Miyagi Prefecture Qualifier finals of the Spring High School Volleyball Tournament. Is Karasuno strong enough to beat Shiratorizawa and their #1 ace spiker Ushijima? This is the start.
3,2,The Threat of 'Left',15 Oct. 2016,8.9,Nishinoya is having problems with Ushijima's left-handed spikes. How will the Guardian Deity of Karasuno overcome with this hurdle? .
3,3,GUESS-MONSTER,22 Oct. 2016,9.1,"Hinata and Kageyama may have declared war on Ushijima, but, using his own style of blocking, Shiratorizawa's Tendo poses a more direct threat to the duo."
3,4,The Halo Around the Moon,29 Oct. 2016,9.7,"The last part of the 2nd set. Karasuno comes back at Shiratorizawa with Tsukishima and Nishinoya's total defense. They end up in a heated battle in the end, resulting in multiple deuces... Who will score the final point?"
3,5,Individual VS Numbers,5 Nov. 2016,9.0,"Karasuno continues to adapt to fight against Shiratorizawa's overpowering strength. Meanwhile, Hinata must evolve his blocks if he wants to change the momentum of the game."
3,6,The Chemical Change of Encounters,12 Nov. 2016,9.1,"Remembering where they started from, the third years are determined to give this fight their all and make it to nationals. Meanwhile, the stamina of 4 sets is beginning to wear on Kageyama."
3,7,Obsession,19 Nov. 2016,8.9,Karasuno is entering their first 5-set game. Will they have the stamina to endure the last set? It's Strength vs. Combinations!
3,8,An Annoying Guy,26 Nov. 2016,9.2,Tsukishima is still out of the game with his hand injured. Narita subs in and Hinata continues to work on blocking. Sugawara squares off against Tendo's guess blocking.
3,9,The Volleyball Idiots,3 Dec. 2016,9.7,"Tsukishima finally returns to the court ready with strategies in mind. Karasuno is now able to catch up with their strong defense. With both teams running out of time-outs, it's the moment to decide who will come out on top."
3,10,The Battle of Concepts,10 Dec. 2016,9.8,"Karasuno, who were once named as the ""Fallen Rivals"" and ""Flightless Crows"", defeats Shiratorizawa with a score of 21-19. Tears of joy and mixed emotions burst through, as Karasuno resolves to win the upcoming Spring Interhigh Tournament."
3,11,OVA: Special Edition! Youths Wagering the Spring High Volleyball Tournament,,,This OVA was included in a limited edition release of the volume 27 of the manga. This special is a news broadcast that covers various volleyball teams in Miyagi as they fight for a ticket to the Spring Interhigh.
4,1,Self-Introduction,10 Jan. 2020,8.5,Hinata begins to feel left behind as Kageyama and Tsukishima are each invited to training camps and he isn't.
4,2,Lost,17 Jan. 2020,8.7,Hinata must deal with the aftermath of his desperate ploy to join a training camp.
4,3,Perspective,24 Jan. 2020,9.0,Hinata gains a new perspective on volleyball and tries to make the best of his new position.
4,4,Take It Easy,31 Jan. 2020,9.0,"With the help of Tsukishima, Hinata manages to join in on the free practice, and impress the others with his abilities. He later on notices and assists a seemingly struggling player."
4,5,Hunger,7 Feb. 2020,8.6,"The last day of training camp has come. Hinata is determined to finish strong with a higher skill level and as many newly acquired techniques as possible. At his own training camp, Kageyama is enjoying playing with many highly skilled players but is showing signs of struggling from his confrontation with Atsumu."
4,6,Enhancements,14 Feb. 2020,8.8,"Now reunited, the Karasuno players begin working on strengthening themselves and their skills in preparation for Nationals and Kageyama begins assisting Hinata in trying to improve his jump. As Kageyama continues to struggle with being labeled as a Goody Two-Shoes, Karasuno faces off against Date Tech in a practice match."
4,7,Return,21 Feb. 2020,8.7,"As they continue to play against Date Tech, the Karasuno team struggles with trying new methods, facing Date Tech's improved blocking and Kageyama's change in behavior."
4,8,Challenger,28 Feb. 2020,8.7,"The match between Karasuno and Date Tech stretches into an eighth set. With their time limited, Karasuno begins having Hinata blend into attacks in the attempt to overcome Date Tech. Meanwhile, Kinoshita finds himself aiding the team in various ways."
4,9,Everyone's Night,6 Mar. 2020,9.2,"On the first day of the New Year, Daichi is disturbed by a foreboding dream that burdens him as the time to head to the Spring Tournament draws near. The Karasuno team finally departs to Tokyo for the nationals tournament where nerves and excitement begin to arise as the players prepare for their first games and reunite with old friends."
