temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
6,5,Haunts,1 May 2007,8.1,"Shane is hospitalized after a beating, and his wife leaves him for having an affair. An unlikely suspect emerges in the serial rapist case, and an undercover agent in the Salvadoran gang tells Vic that Guardo didn't kill Lem."
6,6,Chasing Ghosts,8 May 2007,8.6,"After Vic learns that Guardo wasn't Lem's killer, he begins to suspect that Shane could have been responsible. Meanwhile, Vic does a favor for a city official, hoping it will give him an ally in his quest to avoid early retirement."
6,7,Exiled,15 May 2007,7.9,"Shane contacts the Armenian mob and collects information against the Strike Team, in order to protect himself from Vic. Meanwhile, Vic learns that Hernan lied about the San Marcos massacre when the Byz Lats retaliate against the Salvadorans."
6,8,The Math of the Wrath,22 May 2007,7.9,"Shane offers his services to Kesakhian's daughter, who is running the Armenian mob for her sick father. Meanwhile, Hiatt tells Vic that Claudette has made sure that Vic's ""retirement"" from the Strike Team is a done deal."
6,9,Recoil,29 May 2007,8.0,"Vic's city official can't help him out with his forced retirement, but he finds a new ally when he solves the San Marcos murders. Shane and Vic fight over Kesakhian's daughter's loyalties, and Billings gets revenge on Dutch."
6,10,Spanish Practices,5 Jun. 2007,8.7,Vic and Aceveda form an unlikely alliance to expose a mutual enemy.
7,1,Coefficient of Drag,2 Sep. 2008,8.6,"Vic and Shane's relationship continues to deteriorate as they work against each other to track down the Armenian hit man. The war between the Mexicans and Salvadorans continues, and Vic gets a temporary reprieve from early retirement."
7,2,Snitch,9 Sep. 2008,7.9,"Vic's plan to play the Armenians against the Mexicans could backfire when the wrong man is targeted. Dutch plays hardball to get a witness to a homicide to step forward, and the mayor's new initiative to stop gang violence backfires."
7,3,Money Shot,16 Sep. 2008,8.0,"Vic sets up a plan behind Shane's back to get the Armenians on their side. Meanwhile, Gardocki starts getting fed up about Vic continuing to work with Shane, and Dutch tries to get Danni a desk job to protect her."
7,4,Genocide,23 Sep. 2008,8.1,"Now that Aceveda has taken the ""blackmail box"" from Vic, Vic tries to convince Cruz Pezuela that the Armenians stole it. However, his ruse has more unintended consequences."
7,5,Game Face,30 Sep. 2008,8.0,"Vic learns that the federal agent helping them out is in the ""blackmail box"" and has ties to Cruz Pezuela. Dutch tries to find out if he has a future serial killer on his hands, and Claudette's health is brought into question."
7,6,Animal Control,7 Oct. 2008,8.8,"Vic launches his latest plan to get rid of the Armenian threat. However, the main difference in this plan is that, if successful, it will get rid of Shane too. Meanwhile for Shane, a ghost from his past reemerges."
7,7,Bitches Brew,14 Oct. 2008,7.7,"Vic loses his hearing, which is brought up ahead of schedule, and faces early retirement. He also loses favor with Cruz Pezuela and begins playing hardball with Dani, who wants him to give up all rights to their child."
7,8,Parricide,21 Oct. 2008,8.9,"Shane's plan to get rid of Vic and Ronnie falls apart and threatens to be exposed. Cruz Pezuela asks Vic to strong-arm a priest, while David Aceveda joins Vic in working with the feds to bring Pezuela down."
7,9,Moving Day,28 Oct. 2008,8.3,"Vic turns in his badge a week early and sets out to find and kill Shane and his wife. However, Ronnie is benched after Claudette shuts down the Strike Team. Meanwhile, Aceveda finds out more disturbing information about Cruz Pezuela."
7,10,Party Line,4 Nov. 2008,8.4,"As he puts a price on Shane's head, Vic is asked to prove his loyalty to Beltran by killing Pezuela."
7,11,Petty Cash,11 Nov. 2008,8.3,"As everything falls into place for the sting operation to bring Vic down, Shane is desperate for money. Back at the Barn, Ronnie tries to intercept a blackmail package, and Aceveda begins to question Pezuela's ""suicide."""
7,12,Possible Kill Screen,18 Nov. 2008,9.3,"Mara breaks her collarbone and accidentally shoots and kills an innocent person when Shane's plan to get more money goes sideways. Meanwhile, Vic contemplates leaving Ronnie out to dry and taking a deal with the Feds without him."
7,13,Family Meeting,25 Nov. 2008,9.6,"As Vic hopes his immunity deal will help keep his family together, and Shane takes extreme measures to keep his pregnant wife from being charged with murder, Dutch finds he's a suspect in the disappearance of a teenage serial killer's mother."
